stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
403732,,ESSEX ST - DELANCEY ST,,40.718945,-73.987892,,,0,
402033,,E HOUSTON ST - NORFOLK ST,,40.721779,-73.985359,,,0,
402034,,E HOUSTON ST - CLINTON ST,,40.721287,-73.983734,,,0,
404100,,E HOUSTON ST - RIDGE ST,,40.720776,-73.982094,,,0,
402036,,AV C - E 3 ST,,40.721783,-73.980423,,,0,
402037,,AV C - E 5 ST,,40.723007,-73.979515,,,0,
402038,,AV C - E 7 ST,,40.724335,-73.978577,,,0,
402039,,AV C - E 11 ST,,40.726242,-73.977043,,,0,
401630,,AV C - E 12 ST,,40.727333,-73.976334,,,0,
402041,,AV C - E 14 ST,,40.728298,-73.975693,,,0,
402042,,AV C - E 16 ST,,40.729671,-73.974693,,,0,
903002,,E 20 ST - AV C,,40.733032,-73.974937,,,0,
404099,,E 20 ST - E 20 ST OVAL,,40.734337,-73.978088,,,0,
903125,,1 AV - 23 ST,,40.736435,-73.978462,,,0,
404135,,FRED DOUGLASS BL - W 158 ST,,40.830956,-73.935989,,,0,
401305,,FRED DOUGLASS BL - W 155 ST,,40.82909,-73.937454,,,0,
401306,,FRED DOUGLASS BL - W 154 ST,,40.828308,-73.938049,,,0,
401307,,FRED DOUGLASS BL - W 152 ST,,40.827019,-73.938995,,,0,
401308,,FRED DOUGLASS BL - W 150 ST,,40.825951,-73.93972,,,0,
404824,,FRED DOUGLASS BL - W 147 ST,,40.823914,-73.941261,,,0,
401310,,FRED DOUGLASS BL - W 145 ST,,40.822521,-73.942284,,,0,
401311,,FRED DOUGLASS BL - W 142 ST,,40.82066,-73.943642,,,0,
401312,,FRED DOUGLASS BL - W 140 ST,,40.81942,-73.94455,,,0,
401313,,FRED DOUGLASS BL - W 138 ST,,40.818184,-73.94545,,,0,
401314,,FRED DOUGLASS BL - W 135 ST,,40.816208,-73.946892,,,0,
401315,,FRED DOUGLASS BL - W 133 ST,,40.814919,-73.94783,,,0,
401317,,FRED DOUGLASS BL - W 129 ST,,40.81282,-73.949364,,,0,
403276,,FRED DOUGLASS BL - W 128 ST,,40.811897,-73.950043,,,0,
401318,,FRED DOUGLASS BL - W 125 ST,,40.810364,-73.951157,,,0,
401319,,FRED DOUGLASS BL - W 122 ST,,40.808353,-73.952629,,,0,
404245,,FRED DOUGLASS BL - W 119 ST,,40.806091,-73.954262,,,0,
404915,,FREDERICK DOUGLASS BL - W 116 ST,,40.804153,-73.955673,,,0,
401323,,FRED DOUGLASS BL - W 114 ST,,40.802876,-73.956604,,,0,
401324,,FRED DOUGLASS BL - W 112 ST,,40.801643,-73.957504,,,0,
401325,,FRED DOUGLASS BL - CATHEDRAL PY,,40.800961,-73.958008,,,0,
401326,,CENTRAL PK W - W 108 ST,,40.799137,-73.959366,,,0,
404954,,CENTRAL PK W - W 106 ST,,40.798222,-73.96003,,,0,
401328,,CENTRAL PK W - W 104 ST,,40.796513,-73.961273,,,0,
401329,,CENTRAL PK W - W 102 ST,,40.795277,-73.962189,,,0,
401330,,CENTRAL PK W - W 100 ST,,40.793949,-73.96315,,,0,
401331,,CENTRAL PK W - W 97 ST,,40.792267,-73.964386,,,0,
401333,,CENTRAL PK W - W 94 ST,,40.790108,-73.965965,,,0,
401334,,CENTRAL PK W - W 92 ST,,40.788895,-73.96685,,,0,
401335,,CENTRAL PK W - W 90 ST,,40.787621,-73.967773,,,0,
401336,,CENTRAL PK W - W 88 ST,,40.786526,-73.968513,,,0,
903137,,CENTRAL PK W - W 86 ST,,40.785244,-73.969505,,,0,
401338,,CENTRAL PK W - W 84 ST,,40.783749,-73.970596,,,0,
401339,,CENTRAL PK W - W 81 ST,,40.781963,-73.971886,,,0,
404136,,CENTRAL PK W - W 79 ST,,40.780621,-73.972855,,,0,
401341,,CENTRAL PK W - W 77 ST,,40.7794,-73.973785,,,0,
401342,,CENTRAL PK W - W 74 ST,,40.777466,-73.975182,,,0,
401343,,CENTRAL PK W - W 72 ST,,40.776131,-73.976189,,,0,
401344,,CENTRAL PK W - W 70 ST,,40.774837,-73.977158,,,0,
401345,,CENTRAL PK W - W 68 ST,,40.773571,-73.978043,,,0,
404987,,CENTRAL PK W - W 66 ST,,40.772331,-73.978981,,,0,
404988,,CENTRAL PK W - W 64 ST,,40.771095,-73.979904,,,0,
401348,,BROADWAY - W 63 ST,,40.770882,-73.982338,,,0,
405376,,BROADWAY - WEST 57 ST,,40.766529,-73.981964,,,0,
403846,,8 AV - WEST 57 ST,,40.766308,-73.983047,,,0,
404871,,CENTRAL PK W - COLUMBUS CIR,,40.768688,-73.981339,,,0,
404049,,CENTRAL PK W - W 63 ST,,40.770657,-73.979874,,,0,
401245,,CENTRAL PK W - W 66 ST,,40.77264,-73.978424,,,0,
403981,,CENTRAL PK W - W 69 ST,,40.774509,-73.977066,,,0,
401248,,CENTRAL PK W - W 72 ST,,40.776516,-73.975594,,,0,
404024,,CENTRAL PK W - W 75 ST,,40.778511,-73.974144,,,0,
401250,,CENTRAL PK W - W 77 ST,,40.779819,-73.97319,,,0,
404134,,CENTRAL PK W - W 79 ST,,40.781147,-73.972229,,,0,
401252,,CENTRAL PK W - W 81 ST,,40.782234,-73.971481,,,0,
401253,,CENTRAL PK W - W 84 ST,,40.784035,-73.970123,,,0,
903136,,CENTRAL PK W - W 86 ST,,40.785404,-73.969139,,,0,
401255,,CENTRAL PK W - W 88 ST,,40.78685,-73.968056,,,0,
401256,,CENTRAL PK W - W 90 ST,,40.788059,-73.967178,,,0,
401257,,CENTRAL PK W - W 92 ST,,40.789326,-73.966255,,,0,
401258,,CENTRAL PK W - W 94 ST,,40.790539,-73.965363,,,0,
401259,,CENTRAL PK W - W 96 ST,,40.791931,-73.964355,,,0,
401261,,CENTRAL PK W - W 100 ST,,40.794506,-73.962471,,,0,
401262,,CENTRAL PK W - W 102 ST,,40.79575,-73.961563,,,0,
401263,,CENTRAL PK W - W 104 ST,,40.797035,-73.960632,,,0,
401264,,CENTRAL PK W - W 106 ST,,40.798298,-73.959717,,,0,
401265,,CENTRAL PK W - W 108 ST,,40.799629,-73.95874,,,0,
401266,,CENTRAL PK W - CATHEDRAL PY,,40.800217,-73.958305,,,0,
401267,,FRED DOUGLASS BL - W 111 ST,,40.801445,-73.957436,,,0,
401268,,FRED DOUGLASS BL - W 113 ST,,40.80275,-73.956482,,,0,
401269,,FRED DOUGLASS BL - W 116 ST,,40.804741,-73.955025,,,0,
401270,,FRED DOUGLASS BL - W 119 ST,,40.806377,-73.953888,,,0,
401271,,FRED DOUGLASS BL - W 121 ST,,40.807446,-73.953049,,,0,
401272,,FRED DOUGLASS BL - W 123 ST,,40.809071,-73.951851,,,0,
401273,,FRED DOUGLASS BL - W 125 ST,,40.80999,-73.951157,,,0,
401274,,FRED DOUGLASS BL - W 127 ST,,40.811749,-73.94989,,,0,
401275,,FRED DOUGLASS BL - W 129 ST,,40.812893,-73.949051,,,0,
401276,,FRED DOUGLASS BL - W 131 ST,,40.81414,-73.948135,,,0,
401277,,FRED DOUGLASS BL - W 133 ST,,40.815434,-73.947189,,,0,
403982,,FRED DOUGLASS BL - W 135 ST,,40.816772,-73.946213,,,0,
403832,,FRED DOUGLASS BL - W 138 ST,,40.818645,-73.944847,,,0,
401281,,FRED DOUGLASS BL - W 141 ST,,40.820541,-73.943466,,,0,
401282,,FRED DOUGLASS BL - W 143 ST,,40.821758,-73.942574,,,0,
403826,,FRED DOUGLASS BL - W 145 ST,,40.82312,-73.941582,,,0,
404825,,FRED DOUGLASS BL - W 148 ST,,40.824928,-73.940254,,,0,
404325,,FRED DOUGLASS BL - MACOMBS PL,,40.825817,-73.939659,,,0,
401286,,FRED DOUGLASS BL - W 153 ST,,40.828129,-73.93792,,,0,
401287,,FRED DOUGLASS BL - W 155 ST,,40.829277,-73.93705,,,0,
401288,,FRED DOUGLASS BL - W 158 ST,,40.831207,-73.935692,,,0,
403447,,W 135 ST - BROADWAY,,40.819843,-73.95472,,,0,
403786,,W 135 ST - AMSTERDAM AV,,40.818924,-73.95253,,,0,
401457,,AMSTERDAM AV - W 134 ST,,40.81797,-73.953049,,,0,
401458,,AMSTERDAM AV - W 131 ST,,40.816029,-73.95446,,,0,
401459,,AMSTERDAM AV - W 129 ST,,40.814884,-73.955299,,,0,
401460,,AMSTERDAM AV - W 126 ST,,40.814075,-73.955795,,,0,
401461,,AMSTERDAM AV - LA SALLE ST,,40.812363,-73.957138,,,0,
401462,,AMSTERDAM AV - W 123 ST,,40.811035,-73.958115,,,0,
401463,,AMSTERDAM AV - W 120 ST,,40.809048,-73.959564,,,0,
401464,,AMSTERDAM AV - W 118 ST,,40.807819,-73.960464,,,0,
401465,,AMSTERDAM AV - W 116 ST,,40.806522,-73.961403,,,0,
401466,,AMSTERDAM AV - W 114 ST,,40.805286,-73.962311,,,0,
401467,,AMSTERDAM AV - W 112 ST,,40.804035,-73.963211,,,0,
401469,,COLUMBUS AV - CATHEDRAL PY,,40.801441,-73.961388,,,0,
401470,,COLUMBUS AV - W 108 ST,,40.800308,-73.962212,,,0,
401102,,COLUMBUS AV - W 63 ST,,40.771839,-73.983009,,,0,
404030,,COLUMBUS AV - W 61 ST,,40.770016,-73.984344,,,0,
401489,,9 AV - W 59 ST,,40.768955,-73.985085,,,0,
401490,,9 AV - W 57 ST,,40.767673,-73.986046,,,0,
401491,,9 AV - W 55 ST,,40.766556,-73.986771,,,0,
401492,,9 AV - W 52 ST,,40.764526,-73.988335,,,0,
401493,,9 AV - W 50 ST,,40.763294,-73.989235,,,0,
401495,,9 AV - W 46 ST,,40.760765,-73.991081,,,0,
401496,,9 AV - W 44 ST,,40.759853,-73.991745,,,0,
903127,,9 AV - W 42 ST,,40.758537,-73.992638,,,0,
405026,,9 AV - W 40 ST,,40.756901,-73.993896,,,0,
401499,,9 AV - W 38 ST,,40.756039,-73.994522,,,0,
401500,,9 AV - W 35 ST,,40.7542,-73.995865,,,0,
401501,,9 AV - W 34 ST,,40.753155,-73.996628,,,0,
401502,,9 AV - W 30 ST,,40.75061,-73.998474,,,0,
401503,,9 AV - W 28 ST,,40.749424,-73.999344,,,0,
401504,,9 AV - W 26 ST,,40.748169,-74.000259,,,0,
404881,,9 AV - W 23 ST,,40.746265,-74.00164,,,0,
401506,,9 AV - W 20 ST,,40.744434,-74.002975,,,0,
401507,,9 AV - W 18 ST,,40.743221,-74.00386,,,0,
401508,,9 AV - W 16 ST,,40.741955,-74.004784,,,0,
401386,,HUDSON ST - W 14 ST,,40.740803,-74.005264,,,0,
401387,,HUDSON ST - HORATIO ST,,40.738853,-74.005592,,,0,
403876,,HUDSON ST - BETHUNE ST,,40.737072,-74.005867,,,0,
404021,,RIVERBANK ST PK - CULTURAL CTR,,40.826702,-73.955475,,,0,
404031,,RIVERSIDE DR - W 145 ST,,40.827011,-73.952148,,,0,
404017,,RIVERSIDE DR - W 142 ST,,40.825474,-73.953705,,,0,
404018,,RIVERSIDE DR - W 139 ST,,40.823483,-73.955498,,,0,
401393,,BETHUNE ST - GREENWICH ST,,40.736988,-74.006355,,,0,
403352,,GREENWICH ST - HORATIO ST,,40.738892,-74.006325,,,0,
405167,,9 AV - W 13 ST,,40.74015,-74.005852,,,0,
405152,,W 14 ST - WASHINGTON ST,,40.741634,-74.006828,,,0,
404090,,10 AV - W 16 ST,,40.743015,-74.007439,,,0,
404161,,10 AV - W 19 ST,,40.745426,-74.005684,,,0,
401398,,10 AV - W 21 ST,,40.746616,-74.004822,,,0,
403802,,10 AV - W 23 ST,,40.747929,-74.003845,,,0,
401400,,10 AV - W 25 ST,,40.749222,-74.002907,,,0,
401401,,10 AV - W 27 ST,,40.750454,-74.002007,,,0,
401402,,10 AV - W 30 ST,,40.752373,-74.000603,,,0,
401404,,10 AV - W 34 ST,,40.754368,-73.999153,,,0,
405512,,10 AV - W 37 ST,,40.75658,-73.997597,,,0,
401407,,10 AV - W 42 ST,,40.759846,-73.995178,,,0,
401408,,10 AV - W 45 ST,,40.761749,-73.993797,,,0,
401409,,10 AV - W 47 ST,,40.763027,-73.992874,,,0,
401410,,10 AV - W 49 ST,,40.764271,-73.991959,,,0,
401411,,10 AV - W 53 ST,,40.766418,-73.990395,,,0,
401412,,10 AV - W 55 ST,,40.768013,-73.989227,,,0,
401413,,10 AV - W 57 ST,,40.768929,-73.988564,,,0,
401414,,AMSTERDAM AV - W 59 ST,,40.77063,-73.987328,,,0,
401416,,AMSTERDAM AV - W 62 ST,,40.772644,-73.98584,,,0,
401417,,AMSTERDAM AV - W 65 ST,,40.774342,-73.984619,,,0,
403472,,AMSTERDAM AV - W 67 ST,,40.775639,-73.983673,,,0,
403555,,AMSTERDAM AV - W 69 ST,,40.776913,-73.982742,,,0,
401435,,AMSTERDAM AV - W 106 ST,,40.800697,-73.965393,,,0,
401436,,AMSTERDAM AV - W 109 ST,,40.802567,-73.964027,,,0,
401437,,AMSTERDAM AV - CATHEDRAL PY,,40.803303,-73.963486,,,0,
401438,,AMSTERDAM AV - W 112 ST,,40.804558,-73.962578,,,0,
403886,,AMSTERDAM AV - W 114 ST,,40.805729,-73.961716,,,0,
401440,,AMSTERDAM AV - W 116 ST,,40.807098,-73.960724,,,0,
401441,,AMSTERDAM AV - W 118 ST,,40.808353,-73.959808,,,0,
401442,,AMSTERDAM AV - W 120 ST,,40.809586,-73.958908,,,0,
401443,,AMSTERDAM AV - W 123 ST,,40.811497,-73.957512,,,0,
403292,,AMSTERDAM AV - LA SALLE ST,,40.812756,-73.956589,,,0,
401444,,AMSTERDAM AV - W 125 ST,,40.813747,-73.955872,,,0,
401446,,AMSTERDAM AV - W 129 ST,,40.814972,-73.954964,,,0,
401447,,AMSTERDAM AV - W 131 ST,,40.816677,-73.953728,,,0,
404147,,W 133 ST - AMSTERDAM AV,,40.817822,-73.953568,,,0,
903092,,BROADWAY - W 133 ST,,40.818256,-73.956108,,,0,
403757,,W 135 ST - AMSTERDAM AV,,40.81916,-73.952621,,,0,
404013,,RIVERSIDE DR - W 137 ST,,40.822433,-73.955856,,,0,
404056,,RIVERSIDE DR - W 139 ST,,40.823433,-73.955322,,,0,
404014,,RIVERSIDE DR - W 142 ST,,40.825466,-73.9533,,,0,
404015,,RIVERSIDE DR - W 144 ST,,40.826653,-73.952225,,,0,
404020,,RIVERBANK ST PK - CULTURAL CTR,,40.826771,-73.955414,,,0,
404329,,W 18 ST - 11 AV,,40.744984,-74.007431,,,0,
405242,,9 AV - W 18 ST,,40.742729,-74.004219,,,0,
404286,,W 14 ST - 9 AV,,40.74062,-74.004807,,,0,
401575,,W 14 ST - 8 AV,,40.739513,-74.002174,,,0,
401577,,W 14 ST - 6 AV,,40.737095,-73.996429,,,0,
401578,,W 14 ST - 5 AV,,40.735779,-73.993301,,,0,
401579,,EAST 14 ST - UNIVERSITY PL,,40.735081,-73.991623,,,0,
803045,,E 14 ST - 4 AV,,40.734261,-73.98967,,,0,
401191,,E 14 ST - 3 AV,,40.733009,-73.986732,,,0,
401192,,E 14 ST - 2 AV,,40.732082,-73.984535,,,0,
401193,,E 14 ST - 1 AV,,40.731087,-73.98217,,,0,
401194,,E 14 ST - AV A,,40.730408,-73.980507,,,0,
401195,,E 14 ST - AV B,,40.72942,-73.978172,,,0,
401587,,E 14 ST - AV C,,40.728428,-73.97583,,,0,
405211,,AV C - E 11 ST,,40.726574,-73.977104,,,0,
401594,,AV D - E 8 ST,,40.723446,-73.976318,,,0,
401595,,AV D - E 6 ST,,40.722271,-73.977173,,,0,
401596,,AV D - E 4 ST,,40.721058,-73.978058,,,0,
403808,,E HOUSTON ST - COLUMBIA ST,,40.719627,-73.978386,,,0,
401598,,E HOUSTON ST - BARUCH DR,,40.719097,-73.976883,,,0,
401599,,E HOUSTON ST - MANGIN ST,,40.718834,-73.975616,,,0,
401600,,E HOUSTON ST - FDR DR,,40.716755,-73.975876,,,0,
403557,,DELANCEY ST - FDR DR,,40.715427,-73.976631,,,0,
404929,,DELANCEY ST - LEWIS ST,,40.715961,-73.978745,,,0,
903088,,DELANCY ST - COLUMBIA ST,,40.716393,-73.980133,,,0,
401608,,8 AV - BLEECKER ST,,40.736961,-74.005264,,,0,
401609,,8 AV - W 4 ST,,40.738415,-74.003639,,,0,
401610,,AV A - E 11 ST,,40.728214,-73.982071,,,0,
401611,,AV A - E 9 ST,,40.727032,-73.982941,,,0,
401612,,AV A - E 6 ST,,40.725243,-73.984238,,,0,
401613,,AV A - E 3 ST,,40.723423,-73.985565,,,0,
403475,,GRAND ST - ESSEX ST,,40.716484,-73.988823,,,0,
401139,,GRAND ST - CLINTON ST,,40.715759,-73.986412,,,0,
401140,,GRAND ST - PITT ST,,40.715164,-73.984467,,,0,
401141,,GRAND ST - EAST BROADWAY,,40.714622,-73.982407,,,0,
401142,,GRAND ST - JACKSON ST,,40.714081,-73.980614,,,0,
903025,,GRAND ST - FDR DR,,40.713356,-73.978279,,,0,
402100,,GRAND ST - FDR DR,,40.713264,-73.977982,,,0,
402102,,CHERRY ST - JACKSON ST,,40.712296,-73.980522,,,0,
402103,,JACKSON ST - MADISON ST,,40.71336,-73.980705,,,0,
401147,,GRAND ST - ABRAHAM KAZAN ST,,40.714485,-73.981453,,,0,
401148,,GRAND ST - EAST BROADWAY,,40.714928,-73.982979,,,0,
401149,,GRAND ST - PITT ST,,40.715374,-73.984444,,,0,
401150,,GRAND ST - CLINTON ST,,40.716095,-73.98687,,,0,
403320,,AV A - E HOUSTON ST,,40.722572,-73.985954,,,0,
401656,,AV A - E 3 ST,,40.723873,-73.985016,,,0,
401657,,AV A - E 5 ST,,40.725101,-73.984116,,,0,
404094,,AV A - ST MARKS PL,,40.726826,-73.982834,,,0,
401659,,AV A - E 11 ST,,40.728676,-73.981506,,,0,
401183,,E 14 ST - AV A,,40.730545,-73.980141,,,0,
404029,,E 14 ST - 1 AV,,40.731159,-73.981598,,,0,
403870,,E 14 ST - 2 AV,,40.732582,-73.985291,,,0,
403871,,E 14 ST - 3 AV,,40.733547,-73.987579,,,0,
403906,,E 14 ST - IRVING PL,,40.734184,-73.98909,,,0,
403893,,E 14 ST - UNION SQ W,,40.735466,-73.992134,,,0,
403894,,W 14 ST - 5 AV,,40.736229,-73.993958,,,0,
403895,,W 14 ST - 6 AV,,40.737663,-73.99736,,,0,
403896,,W 14 ST - 7 AV,,40.7388,-74.000046,,,0,
403897,,W 14 ST - 8 AV,,40.740028,-74.002968,,,0,
405265,,WEST 14 ST - 9 AV,,40.74115,-74.005524,,,0,
404328,,11 AV - W 15 ST,,40.743324,-74.008354,,,0,
903086,,W 18 ST - 11 AV,,40.745064,-74.007675,,,0,
403380,,DELANCEY ST - COLUMBIA ST,,40.716461,-73.980064,,,0,
401624,,COLUMBIA ST - RIVINGTON ST,,40.717781,-73.979759,,,0,
401625,,AV D - E HOUSTON ST,,40.720089,-73.978546,,,0,
401626,,AV D - E 5 ST,,40.722118,-73.977074,,,0,
401627,,AV D - E 7 ST,,40.723331,-73.976189,,,0,
401628,,AV D - E 9 ST,,40.724144,-73.975594,,,0,
401633,,E 14 ST - AV C,,40.728611,-73.975906,,,0,
401182,,E 14 ST - AV B,,40.729649,-73.977997,,,0,
903072,,W 14 ST - 10 AV,,40.742153,-74.008057,,,0,
405133,,HUDSON ST - WEST 13 ST,,40.74073,-74.005264,,,0,
401388,,HUDSON ST - W 12 ST,,40.737671,-74.005768,,,0,
405083,,SOUTH ST - WHITEHALL ST,,40.701557,-74.012459,,,0,
405164,,WATER ST - WHITEHALL ST,,40.702507,-74.012428,,,0,
401664,,WATER ST - BROAD ST,,40.703037,-74.010834,,,0,
401665,,WATER ST - OLD SLIP,,40.704273,-74.008492,,,0,
401666,,WATER ST - WALL ST,,40.705288,-74.007111,,,0,
401667,,WATER ST - FLETCHER ST,,40.706272,-74.005661,,,0,
404850,,PEARL ST - FULTON ST,,40.70755,-74.00386,,,0,
401669,,PEARL ST - PECK SLIP,,40.708969,-74.002174,,,0,
401670,,PEARL ST - R F WAGNER SR PL,,40.7103,-74.000923,,,0,
402087,,MADISON ST - ST JAMES PL,,40.711769,-73.999046,,,0,
402089,,MADISON ST - CATHERINE ST,,40.712002,-73.996651,,,0,
402090,,MADISON ST - MARKET ST,,40.712208,-73.994095,,,0,
404843,,PIKE ST - MADISON ST,,40.712875,-73.992264,,,0,
401675,,PIKE ST - DIVISION ST,,40.714302,-73.99247,,,0,
401676,,ALLEN ST - CANAL ST,,40.715313,-73.992157,,,0,
401678,,ALLEN ST - GRAND ST,,40.717613,-73.990974,,,0,
401679,,ALLEN ST - DELANCEY ST,,40.719559,-73.989967,,,0,
401682,,1 AV - E 2 ST,,40.723534,-73.988113,,,0,
405098,,1 AV - 4 ST,,40.725437,-73.986725,,,0,
401685,,1 AV - ST MARKS PL,,40.727802,-73.985008,,,0,
401686,,1 AV - E 11 ST,,40.729618,-73.983681,,,0,
401687,,1 AV - E 14 ST,,40.731564,-73.982101,,,0,
401688,,1 AV - E 17 ST,,40.73307,-73.980995,,,0,
401689,,1 AV - E 20 ST,,40.735092,-73.979721,,,0,
401690,,1 AV - E 23 ST,,40.737034,-73.978317,,,0,
401691,,1 AV - E 25 ST,,40.738472,-73.977234,,,0,
404995,,1 AV - E 28 ST,,40.740513,-73.975746,,,0,
404252,,1 AV - E 32 ST,,40.742702,-73.974152,,,0,
403480,,1 AV - E 34 ST,,40.744141,-73.973106,,,0,
401696,,1 AV - E 36 ST,,40.745293,-73.97226,,,0,
401697,,1 AV - E 39 ST,,40.747158,-73.970894,,,0,
401698,,1 AV - E 42 ST,,40.749275,-73.969398,,,0,
401699,,1 AV - E 45 ST,,40.750664,-73.968407,,,0,
401701,,1 AV - MITCHELL PL,,40.753559,-73.966232,,,0,
401702,,1 AV - E 52 ST,,40.755371,-73.96492,,,0,
401703,,1 AV - E 55 ST,,40.757229,-73.963554,,,0,
401704,,1 AV - E 57 ST,,40.758564,-73.962585,,,0,
404253,,1 AV - E 62 ST,,40.7616,-73.960388,,,0,
401706,,1 AV - E 64 ST,,40.762943,-73.959389,,,0,
401707,,1 AV - E 67 ST,,40.764832,-73.958015,,,0,
401708,,1 AV - E 70 ST,,40.766705,-73.956642,,,0,
401709,,1 AV - E 72 ST,,40.768055,-73.955658,,,0,
401710,,1 AV - E 75 ST,,40.769955,-73.954269,,,0,
401711,,1 AV - E 77 ST,,40.771233,-73.953346,,,0,
401712,,1 AV - E 79 ST,,40.77261,-73.952339,,,0,
405100,,1 AV - E  82 ST,,40.774559,-73.950912,,,0,
401715,,1 AV - E 86 ST,,40.777134,-73.949036,,,0,
401716,,1 AV - E 89 ST,,40.779011,-73.947662,,,0,
401718,,1 AV - E 93 ST,,40.781536,-73.945816,,,0,
404254,,1 AV - E 97 ST,,40.784157,-73.943909,,,0,
401721,,1 AV - E 99 ST,,40.785419,-73.942986,,,0,
401722,,1 AV - E 102 ST,,40.787323,-73.941597,,,0,
401723,,1 AV - E 105 ST,,40.789154,-73.940262,,,0,
401724,,1 AV - E 108 ST,,40.790733,-73.939102,,,0,
401725,,1 AV - E 111 ST,,40.793076,-73.937401,,,0,
401726,,1 AV - E 113 ST,,40.794296,-73.936508,,,0,
401727,,1 AV - E 116 ST,,40.796299,-73.935043,,,0,
401730,,1 AV - PALADINO AV,,40.80032,-73.932098,,,0,
401731,,1 AV - E 125 ST,,40.801575,-73.931183,,,0,
803054,,E 126 ST - 2 AV,,40.80315,-73.932266,,,0,
401732,,E 126 ST - 2 AV,,40.80323,-73.932449,,,0,
401738,,2 AV - E 125 ST,,40.802494,-73.933891,,,0,
401739,,2 AV - E 122 ST,,40.800591,-73.935287,,,0,
401740,,2 AV - E 119 ST,,40.798695,-73.936668,,,0,
401741,,2 AV - E 116 ST,,40.796745,-73.938095,,,0,
401742,,2 AV - E 113 ST,,40.794853,-73.939499,,,0,
401743,,2 AV - E 110 ST,,40.792965,-73.940849,,,0,
401744,,2 AV - E 108 ST,,40.791706,-73.941795,,,0,
401745,,2 AV - E 106 ST,,40.790352,-73.942764,,,0,
404091,,2 AV - E 103 ST,,40.788605,-73.944099,,,0,
401747,,2 AV - E 101 ST,,40.787384,-73.944962,,,0,
401749,,2 AV - E 96 ST,,40.783901,-73.947472,,,0,
903196,,2 AV - E 94 ST,,40.782803,-73.948273,,,0,
405233,,2 AV - E 91 ST,,40.780895,-73.949631,,,0,
403343,,2 AV - E 89 ST,,40.779575,-73.950645,,,0,
401753,,2 AV - E 86 ST,,40.777573,-73.952095,,,0,
401754,,2 AV - E 84 ST,,40.776325,-73.953011,,,0,
401755,,2 AV - E 82 ST,,40.775082,-73.953918,,,0,
401756,,2 AV - E 79 ST,,40.773067,-73.955383,,,0,
401758,,2 AV - E 75 ST,,40.770836,-73.95697,,,0,
401759,,2 AV - E 72 ST,,40.768734,-73.958504,,,0,
401760,,2 AV - E 71 ST,,40.767883,-73.959122,,,0,
401761,,2 AV - E 68 ST,,40.766014,-73.960526,,,0,
401762,,2 AV - E 66 ST,,40.764698,-73.961517,,,0,
401763,,2 AV - E 64 ST,,40.763496,-73.962372,,,0,
401764,,2 AV - E 61 ST,,40.761551,-73.963806,,,0,
401765,,2 AV - E 57 ST,,40.759022,-73.965652,,,0,
403887,,2 AV - E 54 ST,,40.757168,-73.966995,,,0,
401768,,2 AV - E 50 ST,,40.754646,-73.968842,,,0,
401769,,2 AV - E 46 ST,,40.752502,-73.970398,,,0,
401771,,2 AV - E 42 ST,,40.749527,-73.972572,,,0,
401772,,2 AV - E 39 ST,,40.747662,-73.97393,,,0,
404909,,2 AV - E 36 ST,,40.746201,-73.974998,,,0,
401774,,2 AV - E 34 ST,,40.744507,-73.976234,,,0,
401775,,2 AV - E 31 ST,,40.742668,-73.977577,,,0,
403525,,2 AV - E 28 ST,,40.741161,-73.978661,,,0,
401778,,2 AV - E 25 ST,,40.738953,-73.980278,,,0,
401779,,2 AV - E 23 ST,,40.737549,-73.981277,,,0,
401780,,2 AV - E 20 ST,,40.735783,-73.982567,,,0,
401781,,2 AV - E 17 ST,,40.734028,-73.983841,,,0,
401782,,2 AV - E 14 ST,,40.732513,-73.98494,,,0,
404105,,2 AV - E 12 ST,,40.730812,-73.986191,,,0,
401784,,2 AV - E 9 ST,,40.728912,-73.987572,,,0,
401785,,2 AV - E 6 ST,,40.727184,-73.988823,,,0,
401786,,2 AV - E 3 ST,,40.725368,-73.99015,,,0,
401787,,E HOUSTON ST - 2 AV,,40.723377,-73.990631,,,0,
403849,,ALLEN ST - E HOUSTON ST,,40.722527,-73.989029,,,0,
403647,,ALLEN ST - DELANCEY ST,,40.719425,-73.990494,,,0,
401791,,ALLEN ST - GRAND ST,,40.717144,-73.991661,,,0,
401793,,ALLEN ST - CANAL ST,,40.714863,-73.992836,,,0,
404844,,PIKE ST - MADISON ST,,40.71262,-73.992653,,,0,
402111,,MADISON ST - MARKET ST,,40.712326,-73.994743,,,0,
402112,,MADISON ST - CATHERINE ST,,40.712097,-73.997284,,,0,
903054,,MADISON ST - ST JAMES PL,,40.711884,-73.999428,,,0,
404327,,PEARL ST,,40.710831,-74.000824,,,0,
401797,,PEARL ST - FRANKFORT ST,,40.7094,-74.001915,,,0,
403293,,PEARL ST - PECK SLIP,,40.708626,-74.002922,,,0,
403590,,PEARL ST - FULTON ST,,40.70763,-74.003998,,,0,
403831,,WATER ST - JOHN ST,,40.706814,-74.005226,,,0,
401800,,WATER ST - MAIDEN LA,,40.706055,-74.006317,,,0,
403754,,WATER ST - WALL ST,,40.705044,-74.007759,,,0,
401802,,WATER ST - HANOVER SQ,,40.703896,-74.009445,,,0,
405084,,BROAD ST - WATER ST,,40.702538,-74.01149,,,0,
